1997	8	1	8.888	0.388	1.715079168
1997	8	2	0.265	0.517	3.779445715
1997	8	3	1.034	0.543	2.157359616
1997	8	4	0	0.448	4.788141263
1997	8	5	0	0.428	4.964434375
1997	8	6	0.027	0.393	6.870492967
1997	8	7	0	0.405	6.895517864
1997	8	8	0	0.34	5.291920115
1997	8	9	0	0.32	4.777136016
1997	8	10	0	0.355	5.784952734
1997	8	11	0	0.373	7.558610764
1997	8	12	0	0.25	5.443552076
1997	8	13	0	0.317	4.686269341
1997	8	14	0.029	0.26	2.055516147
1997	8	15	0	0.24	4.048906446
1997	8	16	0	0.261	3.261941544
1997	8	17	0.023	0.261	3.687649581
1997	8	18	0.219	0.318	3.390215198
1997	8	19	0	0.269	5.362705161
1997	8	20	0	0.253	3.410881227
1997	8	21	0.034	0.258	3.245244657
1997	8	22	1.074	0.256	1.35529417
1997	8	23	0.168	0.275	1.629419884
1997	8	24	1.318	0.267	3.650447878
1997	8	25	0.917	0.283	2.371074936
1997	8	26	1.912	0.265	1.742729715
1997	8	27	19.422	0.241	1.999419627
1997	8	28	6.463	0.436	1.493182111
1997	8	29	1.877	0.315	2.554227002
1997	8	30	1.741	0.27	1.240518916
1997	8	31	0	0.381	2.851292183
1997	9	1	18.03	0.331	2.689806238
1997	9	2	0.224	0.512	1.890372925
1997	9	3	0.048	0.401	2.549904942
1997	9	4	0.233	0.337	2.074588209
1997	9	5	0.021	0.325	1.345103899
1997	9	6	1.054	0.283	3.125423848
1997	9	7	0.177	0.259	2.111968289
1997	9	8	0.027	0.329	2.069636979
1997	9	9	0	0.276	2.387859138
1997	9	10	0	0.272	2.318850716
1997	9	11	0.057	0.243	1.702904919
1997	9	12	5.679	0.234	2.083125845
1997	9	13	1.756	0.233	2.838020743
1997	9	14	0.024	0.292	2.838480005
1997	9	15	0.024	0.252	2.455576132
1997	9	16	0	0.218	2.912974891
1997	9	17	0	0.166	1.4523208
1997	9	18	0	0.278	1.857262174
1997	9	19	0	0.225	2.384371107
1997	9	20	0	0.21	2.37815146
1997	9	21	0	0.143	2.270020218
1997	9	22	0	0.253	2.364806035
1997	9	23	0	0.223	2.024413029
1997	9	24	0	0.219	0.936394642
1997	9	25	0	0.224	2.376598893
1997	9	26	0	0.204	2.235202171
1997	9	27	0.013	0.136	1.045255873
1997	9	28	0.02	0.084	1.3360758
1997	9	29	0	0.229	0.8175623
1997	9	30	0	0.259	0.870825707
1997	10	1	0	0.196	0.918824899
1997	10	2	0	0.2	1.902125796
1997	10	3	0	0.186	1.08114284
1997	10	4	0	0.143	1.266745539
1997	10	5	0.025	0.137	0.801370856
1997	10	6	4.925	0.269	1.650918881
1997	10	7	5.637	0.228	1.565348705
1997	10	8	17.869	0.218	1.118420993
1997	10	9	5.067	0.489	1.601159257
1997	10	10	10.375	0.552	2.281327364
1997	10	11	18.213	0.383	1.302651646
1997	10	12	2.783	0.602	1.021277557
1997	10	13	3.715	0.629	0.997999036
1997	10	14	7.096	0.526	0.828846151
1997	10	15	6.177	0.536	0.506128385
1997	10	16	0	0.551	0.523931924
1997	10	17	0.01	0.413	0.739057988
1997	10	18	0.052	0.422	1.192238235
1997	10	19	0.027	0.348	0.839936064
1997	10	20	0	0.376	1.47392737
1997	10	21	0	0.257	1.168895961
1997	10	22	0.01	0.292	0.628365779
1997	10	23	0.134	0.301	0.445512888
1997	10	24	0	0.273	0.608021205
1997	10	25	0.033	0.261	0.496632394
1997	10	26	0.016	0.229	0.399778565
1997	10	27	0	0.246	1.245235545
1997	10	28	0	0.234	0.924497606
1997	10	29	0	0.266	0.500369956
1997	10	30	0	0.224	0.57260976
1997	10	31	0	0.178	0.722328795
1997	11	1	0.01	0.22	0.279821777
1997	11	2	0.01	0.239	0.245347397
1997	11	3	0	0.271	0.543721933
1997	11	4	3.412	0.223	1.28987015
1997	11	5	2.755	0.242	0.543456403
1997	11	6	14.176	0.256	0.436234701
1997	11	7	1.557	0.487	0.550322026
1997	11	8	5.211	0.558	1.145977002
1997	11	9	5.97	0.329	1.182559827
1997	11	10	4.657	0.54	0.940182118
1997	11	11	3.412	0.889	0.506540265
1997	11	12	3.408	0.845	0.150457154
1997	11	13	0.228	0.765	0.25872761
1997	11	14	0	0.816	0.362936653
1997	11	15	3.65	0.597	0.277881193
1997	11	16	0.206	0.629	0.35878464
1997	11	17	0	0.773	0.5639871
1997	11	18	0	0.712	0.890473252
1997	11	19	4.005	0.516	1.626417262
1997	11	20	4.18	0.618	0.672418719
1997	11	21	0.074	0.713	0.249297605
1997	11	22	0.048	0.585	0.098065328
1997	11	23	0	0.661	0.209273893
1997	11	24	0	0.582	0.326843921
1997	11	25	0	0.523	0.275472962
1997	11	26	0.06	0.535	0.456125292
1997	11	27	4.258	0.497	0.32318602
1997	11	28	9.069	0.55	0.174916478
1997	11	29	3.427	0.484	0.38137653
1997	11	30	6.271	0.823	0.283282142
1997	12	1	0.098	1.094	0
1997	12	2	3.202	1.082	0.315613938
1997	12	3	0	0.999	0.162902799
1997	12	4	0	0.816	0.175040506
1997	12	5	0.016	0.733	0.224833612
1997	12	6	0.209	0.707	0.705008245
1997	12	7	0.783	0.702	0.353074097
1997	12	8	1.369	0.692	0.682368045
1997	12	9	5.429	0.635	0.49015518
1997	12	10	8.178	0.827	0.591520224
1997	12	11	13.158	1.105	0.478777948
1997	12	12	3.694	1.74	0.600222252
1997	12	13	1.578	2.182	0.095344558
1997	12	14	1.039	1.897	0.22162639
1997	12	15	0	1.763	1.167743337
1997	12	16	0	1.485	1.128002076
1997	12	17	1.93	1.41	1.245815442
1997	12	18	5.122	1.361	0.982200477
1997	12	19	0.282	1.499	0.414130627
1997	12	20	2.862	1.644	0.003517002
1997	12	21	3.313	1.676	0.168312422
1997	12	22	0.013	1.455	0.158310601
1997	12	23	2.36	1.527	0.11482421
1997	12	24	9.06	1.565	0.312433486
1997	12	25	11.311	1.985	1.321323199
1997	12	26	9.159	2.216	0.842789566
1997	12	27	2.414	2.766	0.196356893
1997	12	28	5.007	2.887	0
1997	12	29	0.688	2.891	0.070157685
1997	12	30	0.679	2.564	0.448765245
1997	12	31	4.512	2.165	0.411881005
1998	1	1	6.656	2.121	0.309345857
1998	1	2	11.639	2.172	0.639174723
1998	1	3	9.121	3.31	1.336004684
1998	1	4	3.726	4.046	1.38273997
1998	1	5	10.497	4.022	1.25224029
1998	1	6	3.696	4.285	0.706801815
1998	1	7	1.362	4.085	0.948629096
1998	1	8	0.025	3.555	1.407172014
1998	1	9	0	3.141	0.772663904
1998	1	10	0	2.6	0.252042294
1998	1	11	0.013	2.371	0.18597241
1998	1	12	0	1.996	0.318451699
1998	1	13	0.473	1.857	0.414884606
1998	1	14	2.585	1.615	1.014567871
1998	1	15	11.716	1.515	0.553437894
1998	1	16	6.329	1.611	0.351507862
1998	1	17	0.11	2.191	0.634647594
1998	1	18	15.031	2.093	0.884753493
1998	1	19	8.08	2.541	0.706876142
1998	1	20	2.89	3.235	0.805195418
1998	1	21	0.01	3.257	0.282164127
1998	1	22	0.016	2.845	0.229863095
1998	1	23	0.288	2.657	0.229814743
1998	1	24	0.456	2.351	0.651840967
1998	1	25	0	2.055	0.9154507
1998	1	26	0	1.947	0.264799317
1998	1	27	0	1.823	0.108798762
1998	1	28	0.182	1.652	0.272791629
1998	1	29	0.214	1.384	0.162395393
1998	1	30	0.033	1.183	0.259838913
1998	1	31	0	1.224	1.103260923
1998	2	1	0	1.18	0.497714785
1998	2	2	0.426	0.99	0.266040603
1998	2	3	0	1.033	0.314735368
1998	2	4	0	0.964	0.474743432
1998	2	5	0	0.876	0.3670048
1998	2	6	0	0.865	0.713420807
1998	2	7	0.95	0.812	0.707788417
1998	2	8	0	0.838	0.437427127
1998	2	9	0	0.764	1.257271512
1998	2	10	0	0.799	0.789692289
1998	2	11	0	0.714	1.226253162
1998	2	12	0	0.706	1.115695962
1998	2	13	0.034	0.738	0.87309081
1998	2	14	0	0.709	0.889943725
1998	2	15	0.013	0.705	1.276807298
1998	2	16	1.661	0.709	1.642588746
1998	2	17	0.101	0.679	0.771366116
1998	2	18	0.039	0.663	0.875051666
1998	2	19	0.099	0.661	0.883228475
1998	2	20	0	0.573	1.36948986
1998	2	21	3.101	0.604	0.855824883
1998	2	22	3.471	0.655	0.59149847
1998	2	23	0.555	0.661	0.822018387
1998	2	24	0.016	0.634	0.708070428
1998	2	25	0	0.635	0.584679821
1998	2	26	0.188	0.57	0.780029647
1998	2	27	0.584	0.54	1.903741751
1998	2	28	1.954	0.574	1.761076122
1998	3	1	1.703	0.632	0.78497414
1998	3	2	2.31	0.666	1.473205409
1998	3	3	2.328	0.619	1.048445161
1998	3	4	13.299	0.697	1.819308005
1998	3	5	2.305	1.015	1.543193809
1998	3	6	15.094	1.242	0.574031131
1998	3	7	16.619	1.98	1.306623693
1998	3	8	4.687	2.588	1.210012098
1998	3	9	0	3.14	1.179758501
1998	3	10	1.857	2.618	2.230059076
1998	3	11	4.757	2.115	0.75838001
1998	3	12	0.514	2.083	1.291191434
1998	3	13	1.51	1.935	0.667385042
1998	3	14	0.918	1.564	0.870208881
1998	3	15	1.143	1.427	0.8689526
1998	3	16	0.02	1.311	0.880037172
1998	3	17	0	1.198	1.254387088
1998	3	18	0.013	1.168	1.369370334
1998	3	19	0	1.071	1.750173112
1998	3	20	4.029	0.939	0.833275437
1998	3	21	0	0.994	1.474842293
1998	3	22	1.701	0.941	0.953314912
1998	3	23	0.915	0.949	1.776956766
1998	3	24	0	0.89	2.014098374
1998	3	25	0	0.775	2.769707738
1998	3	26	1.965	0.758	1.956119723
1998	3	27	0.216	0.767	0.827090439
1998	3	28	0	0.776	1.145866918
1998	3	29	0	0.73	1.803329959
1998	3	30	0	0.744	2.496391323
1998	3	31	0.133	0.681	1.472791682
1998	4	1	2.48	0.644	0.940700167
1998	4	2	9.228	0.686	1.268880797
1998	4	3	17.606	0.817	1.472619681
1998	4	4	4.27	1.398	2.052105908
1998	4	5	7.036	2.049	2.065274647
1998	4	6	5.627	2.225	1.886768635
1998	4	7	19.842	2.328	1.446477187
1998	4	8	1.602	4.402	1.380767549
1998	4	9	3.935	4.268	1.548672933
1998	4	10	2.234	3.376	1.06787229
1998	4	11	1.288	3.053	1.807364427
1998	4	12	0.391	2.604	2.601721445
1998	4	13	0.859	2.257	1.203319268
1998	4	14	2.16	2	1.863102631
1998	4	15	12.891	1.868	1.136372301
1998	4	16	0.782	2.297	2.148907557
1998	4	17	8.371	2.202	1.863267385
1998	4	18	0.991	2.593	1.320043283
1998	4	19	2.263	2.662	1.402875206
1998	4	20	6.283	2.186	1.542501855
1998	4	21	0.121	2.206	2.439642075
1998	4	22	0	2.09	4.16655539
1998	4	23	2.169	2.039	3.963438822
1998	4	24	1.044	1.743	2.020907369
1998	4	25	4.197	1.607	1.385131402
1998	4	26	10.96	1.735	1.843940348
1998	4	27	9.549	2.116	1.353950386
1998	4	28	3.042	2.484	2.244450399
1998	4	29	0.029	2.382	2.583372427
1998	4	30	0.013	2.2	1.423478303
1998	5	1	0.726	1.974	1.232565773
1998	5	2	2.455	1.808	1.324712168
1998	5	3	0.063	1.774	2.163891386
1998	5	4	0.016	1.662	3.063543968
1998	5	5	1.606	1.607	2.11755193
1998	5	6	1.923	1.464	1.884168883
1998	5	7	0.067	1.312	2.562976144
1998	5	8	0	1.214	5.071069357
1998	5	9	0	0.988	4.811146043
1998	5	10	0	1.048	5.299114894
1998	5	11	0	0.943	5.518851245
1998	5	12	0.236	0.847	5.646904218
1998	5	13	0	0.879	7.050036359
1998	5	14	0.027	0.774	7.247484614
1998	5	15	0	0.725	7.109042151
1998	5	16	0	0.739	6.605089016
1998	5	17	0	0.67	5.902487119
1998	5	18	0	0.609	4.957485678
1998	5	19	0	0.657	5.335052818
1998	5	20	0.019	0.544	2.876562616
1998	5	21	0.717	0.608	2.770351786
1998	5	22	0.013	0.592	2.653807699
1998	5	23	0.851	0.533	1.76270931
1998	5	24	2.252	0.544	1.558514109
1998	5	25	1.924	0.598	2.241515991
1998	5	26	5.542	0.57	1.41756754
1998	5	27	5.79	0.678	1.978332704
1998	5	28	7.884	0.664	2.930006827
1998	5	29	0.036	0.676	2.008670131
1998	5	30	0.023	0.564	2.359005
1998	5	31	1.902	0.436	2.732652746
1998	6	1	3.431	0.569	3.54700101
1998	6	2	9.232	0.594	3.381364323
1998	6	3	0.199	0.678	3.891511643
1998	6	4	0.013	0.588	2.733114584
1998	6	5	1.151	0.489	2.832779886
1998	6	6	11.38	0.631	2.441051402
1998	6	7	13.126	0.975	2.974000301
1998	6	8	1.925	0.71	3.445885738
1998	6	9	4.018	0.581	1.767375949
1998	6	10	3.606	0.866	4.429727942
1998	6	11	10.292	0.804	2.338244553
1998	6	12	2.078	0.82	3.054901968
1998	6	13	5.99	0.705	3.985910209
1998	6	14	8.315	0.741	1.97194326
1998	6	15	7.607	0.845	2.966948683
1998	6	16	10.758	0.968	2.608929707
1998	6	17	0.696	1.164	4.118558184
1998	6	18	0.065	0.976	1.681166825
1998	6	19	0	0.857	2.678569299
1998	6	20	0	0.673	4.910924628
1998	6	21	1.827	0.617	5.584532505
1998	6	22	0	0.569	5.513972828
1998	6	23	0.025	0.513	1.940853323
1998	6	24	0	0.46	2.588980053
1998	6	25	1.35	0.443	4.258301564
1998	6	26	0	0.409	3.481512077
1998	6	27	5.661	0.418	2.73965853
1998	6	28	0.199	0.467	4.159770545
1998	6	29	0	0.463	2.765979114
1998	6	30	4.817	0.417	2.218977991
1998	7	1	0.029	0.448	3.80582465
1998	7	2	0.016	0.358	1.940584433
1998	7	3	0	0.381	2.399400173
1998	7	4	0	0.374	2.462389816
1998	7	5	0.097	0.365	2.30343868
1998	7	6	4.446	0.339	2.968979834
1998	7	7	1.467	0.365	3.318597819
1998	7	8	0.03	0.371	3.751930097
1998	7	9	2.565	0.343	1.817113688
1998	7	10	3.148	0.373	2.173217409
1998	7	11	6.846	0.39	3.957480747
1998	7	12	9.131	0.386	1.693011326
1998	7	13	9.013	0.496	4.28137012
1998	7	14	1.969	0.551	2.512169892
1998	7	15	3.327	0.434	2.64945526
1998	7	16	7.564	0.509	2.407404892
1998	7	17	2.697	0.538	2.667986728
1998	7	18	0.042	0.427	3.200051491
1998	7	19	0	0.446	4.26531195
1998	7	20	0.016	0.408	5.006855301
1998	7	21	4.406	0.427	3.798211356
1998	7	22	0.387	0.459	5.048633656
1998	7	23	1.153	0.322	3.421207702
1998	7	24	0.037	0.359	3.502418553
1998	7	25	0	0.315	4.297448563
1998	7	26	0	0.289	3.130834171
1998	7	27	0.25	0.328	3.390494994
1998	7	28	2.277	0.268	2.303568141
1998	7	29	5.636	0.273	1.753170563
1998	7	30	0.117	0.349	2.926517163
1998	7	31	0.042	0.306	3.020979702
1998	8	1	1.409	0.324	1.989377911
1998	8	2	2.322	0.294	3.347948085
1998	8	3	0.228	0.312	3.97135944
1998	8	4	1.261	0.29	3.801642629
1998	8	5	0	0.256	2.652811358
1998	8	6	0	0.274	4.939997089
1998	8	7	0	0.289	3.171148815
1998	8	8	0	0.217	4.881626466
1998	8	9	0	0.297	4.393382049
1998	8	10	0	0.253	5.040686968
1998	8	11	0	0.237	4.225558288
1998	8	12	0.016	0.226	3.76774535
1998	8	13	0	0.212	4.286576671
1998	8	14	0	0.186	2.4338359
1998	8	15	0	0.14	2.171845785
1998	8	16	0	0.214	3.026536845
1998	8	17	0.013	0.264	3.226575067
1998	8	18	0	0.217	2.948279682
1998	8	19	0.013	0.191	3.296248771
1998	8	20	1.672	0.173	3.259823194
1998	8	21	11.967	0.175	2.57630187
1998	8	22	5.702	0.276	2.426160873
1998	8	23	14.35	0.327	1.882465985
1998	8	24	2.956	0.497	2.163134746
1998	8	25	0.025	0.327	2.210091211
1998	8	26	3.067	0.333	1.430562232
1998	8	27	1.503	0.314	2.199009803
1998	8	28	0.016	0.307	1.557232099
1998	8	29	0.583	0.191	1.704821589
1998	8	30	0.779	0.25	1.597224493
1998	8	31	0.096	0.286	1.772973424
1998	9	1	5.781	0.234	2.197244347
1998	9	2	6.356	0.222	1.376264508
1998	9	3	9.735	0.31	1.173342127
1998	9	4	5.199	0.454	1.65515944
1998	9	5	13.381	0.442	1.796101102
1998	9	6	1.895	0.571	1.787965891
1998	9	7	3.045	0.568	1.615222246
1998	9	8	3.084	0.478	1.832526127
1998	9	9	3.292	0.382	1.686952969
1998	9	10	2.212	0.43	3.158436441
1998	9	11	9.917	0.431	2.222257856
1998	9	12	8.243	0.575	1.401645389
1998	9	13	18.834	0.695	0.802761511
1998	9	14	17.637	2.474	0.834352579
1998	9	15	4.587	2.992	1.840318095
1998	9	16	3.022	1.804	2.335257543
1998	9	17	1.937	1.45	1.453240375
1998	9	18	0.016	1.172	1.502387108
1998	9	19	0.009	0.863	1.722909412
1998	9	20	0.052	0.761	1.516610811
1998	9	21	0	0.654	2.230354655
1998	9	22	0	0.574	2.339282586
1998	9	23	0	0.516	2.131492938
1998	9	24	0.18	0.493	2.312149414
1998	9	25	0	0.444	1.975245236
1998	9	26	2.657	0.463	2.036812781
1998	9	27	7.764	1.072	1.648619927
1998	9	28	5.033	0.547	1.023732714
1998	9	29	1.118	0.777	0.902066364
1998	9	30	2.528	0.529	0.966979348
1998	10	1	0.105	0.532	0.730262273
1998	10	2	1.312	0.441	1.137381591
1998	10	3	0.53	0.378	0.584362765
1998	10	4	0.812	0.438	0.597631532
1998	10	5	0.226	0.471	0.680744155
1998	10	6	1.727	0.41	1.498243824
1998	10	7	5.206	0.367	0.538544557
1998	10	8	4.728	0.576	0.501116071
1998	10	9	4.769	0.407	0.630519001
1998	10	10	5.739	0.643	0.865660619
1998	10	11	5.491	0.603	0.802430502
1998	10	12	1.913	0.658	1.414897984
1998	10	13	5.543	0.789	0.798624569
1998	10	14	10.457	0.746	0.605134804
1998	10	15	0.078	0.847	0.990717469
1998	10	16	0.083	0.905	1.115010809
1998	10	17	8.617	0.933	1.315016514
1998	10	18	1.756	0.976	0.678545752
1998	10	19	0.539	0.948	0.774327692
1998	10	20	0.229	0.962	0.825371826
1998	10	21	1.831	0.857	0.939731824
1998	10	22	1	0.798	0.988187662
1998	10	23	10.605	0.782	1.063189735
1998	10	24	24.748	0.934	0.77376664
1998	10	25	6.723	2.707	2.129217095
1998	10	26	9.132	3.356	0.862085321
1998	10	27	10.518	3.095	0.857935952
1998	10	28	23.11	3.41	2.26539412
1998	10	29	7.798	4.416	1.759344497
1998	10	30	3.082	4.521	0.671545201
1998	10	31	42.679	4.555	0.496230536
1998	11	1	1.231	6.096	0.592121196
1998	11	2	5.086	7.102	0.490598771
1998	11	3	0.974	6.077	0.568203865
1998	11	4	2.261	5.174	0.340960031
1998	11	5	1.652	4.177	0.757971061
1998	11	6	1.478	3.589	0.726656048
1998	11	7	0	3.088	0.247140271
1998	11	8	9.824	2.913	0.353094895
1998	11	9	1.216	3.027	0.499586919
1998	11	10	1.989	2.765	0.481429065
1998	11	11	0.081	2.564	0.272231865
1998	11	12	0.857	2.162	0.413046704
1998	11	13	5.646	1.877	0.371625331
1998	11	14	9.748	1.944	0.216947832
1998	11	15	8.001	2.427	0.179728236
1998	11	16	0.284	2.619	0.162852463
1998	11	17	0.007	2.659	0.108213067
1998	11	18	5.073	2.236	0.157844585
1998	11	19	0	2.135	0.110410786
1998	11	20	0	2.041	0.002507618
1998	11	21	0	1.759	0.058941075
1998	11	22	0	1.544	0.197724011
1998	11	23	0	1.46	0
1998	11	24	0.027	1.252	0.210437687
1998	11	25	0.784	1.172	0.318574824
1998	11	26	6.543	1.205	0.17229521
1998	11	27	0.779	1.366	0.231289188
1998	11	28	5.075	1.389	0.165410253
1998	11	29	5.446	1.535	0.159656565
1998	11	30	0.114	2.168	0.320821396
1998	12	1	0	1.787	0.357447907
1998	12	2	0.01	1.568	0.523857301
1998	12	3	0	1.436	0.251696827
1998	12	4	7.279	1.356	0.065757051
1998	12	5	6.43	1.318	0.185768576
1998	12	6	3.158	1.292	0.268944177
1998	12	7	0.513	1.234	0.094752028
1998	12	8	3.062	1.06	0.083016699
1998	12	9	4.113	1.22	0.09613388
1998	12	10	4.027	1.581	0.097209707
1998	12	11	2.217	1.809	0.129811643
1998	12	12	11.728	2.544	0.166401719
1998	12	13	0.434	3.569	1.227848832
1998	12	14	0.82	3.635	0.409720147
1998	12	15	1.709	3.329	0.226336195
1998	12	16	0	2.831	0.042270604
1998	12	17	0.083	2.493	0.219918499
1998	12	18	8.165	2.175	0.23052729
1998	12	19	1.927	2.088	0.446573337
1998	12	20	0.445	2.077	0
1998	12	21	0.293	2.128	0
1998	12	22	1.119	1.846	0.237298381
1998	12	23	0.156	1.696	0.704483529
1998	12	24	1.053	1.617	0.146447049
1998	12	25	3.159	1.6	0.31466418
1998	12	26	11.638	1.523	1.074107549
1998	12	27	6.07	1.89	1.17717209
1998	12	28	2.131	3.264	0.595079924
1998	12	29	0.027	3.119	0.221181735
1998	12	30	0.51	2.829	0.373206399
1998	12	31	0.39	2.331	0.863977012
1999	1	1	0.066	2.062	0.654499131
1999	1	2	5.826	1.867	0.554281191
1999	1	3	13.182	1.993	0.422448468
1999	1	4	1.281	2.494	0.520404916
1999	1	5	0	2.595	0.482208573
1999	1	6	1.493	2.408	1.098374415
1999	1	7	10.832	2.415	0.434428358
1999	1	8	5.816	2.574	0.693698175
1999	1	9	0.383	2.854	0.274228681
1999	1	10	0.01	2.898	0.091244181
1999	1	11	0.041	2.472	0.143312472
1999	1	12	6.058	2.241	0.251449558
